Date,Ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-12-16 00:00:00-05:00,AAPL,246.8734732550572,250.24820975700106,246.53499250196242,249.90972900390625,51694800,0.0,0.0
2024-12-17 00:00:00-05:00,AAPL,248.95404406138837,252.68716009783537,248.655391740455,252.33872985839844,51356400,0.0,0.0
2024-12-18 00:00:00-05:00,AAPL,251.02469300208548,253.135143175504,246.62459517802284,246.93319702148438,56774100,0.0,0.0
2024-12-19 00:00:00-05:00,AAPL,246.3856613682502,250.86540066585474,245.97750369773615,248.66534423828125,60882300,0.0,0.0
2024-12-20 00:00:00-05:00,AAPL,246.92322076153135,253.8518908180873,244.58381048961357,253.3441925048828,147495300,0.0,0.0
2024-12-23 00:00:00-05:00,AAPL,253.62291772369178,254.49894524760987,252.30885365268378,254.12066650390625,40858800,0.0,0.0
2024-12-24 00:00:00-05:00,AAPL,254.3396705835317,257.0474099027653,254.14055892454206,257.0374755859375,23234700,0.0,0.0
2024-12-26 00:00:00-05:00,AAPL,257.0275101814573,258.9289141129315,256.47003399402934,257.853759765625,27237100,0.0,0.0
2024-12-27 00:00:00-05:00,AAPL,256.66912911312295,257.53523753189216,251.92061656694878,254.43922424316406,42355300,0.0,0.0
2024-12-30 00:00:00-05:00,AAPL,251.09434735441482,252.35863351915538,249.6210152068174,251.06448364257812,35557500,0.0,0.0
2024-12-31 00:00:00-05:00,AAPL,251.30342042234355,252.1396347735265,248.30696287880588,249.29251098632812,39480700,0.0,0.0
2025-01-02 00:00:00-05:00,AAPL,247.80920478270548,247.97845273823052,240.73123158611202,242.75209045410156,55740700,0.0,0.0
2025-01-03 00:00:00-05:00,AAPL,242.2642822265625,243.08058231147606,240.80089962583668,242.2642822265625,40244100,0.0,0.0
2025-01-06 00:00:00-05:00,AAPL,243.2100158477468,246.21642284830082,242.10501290585998,243.89691162109375,45045600,0.0,0.0
2025-01-07 00:00:00-05:00,AAPL,241.88599852058522,244.44443460073458,240.263347789176,241.11947631835938,40856000,0.0,0.0
2025-01-08 00:00:00-05:00,AAPL,240.83078235887348,242.61273160476242,238.9692066706783,241.60726928710938,37628900,0.0,0.0
2025-01-10 00:00:00-05:00,AAPL,238.92936055450792,239.07869430046486,231.95092822526084,235.78359985351562,61710900,0.0,0.0
2025-01-13 00:00:00-05:00,AAPL,232.47854174290725,233.61340834282421,228.6856985060818,233.34461975097656,49630700,0.0,0.0
2025-01-14 00:00:00-05:00,AAPL,233.69305795736565,235.05688478727922,231.4233246799516,232.22967529296875,39435300,0.0,0.0
2025-01-15 00:00:00-05:00,AAPL,233.5835582088168,237.88411516800545,233.3744970274307,236.79901123046875,39832000,0.0,0.0
2025-01-16 00:00:00-05:00,AAPL,236.28136958651152,236.9383864807084,227.0033243432251,227.23228454589844,71759100,0.0,0.0
2025-01-17 00:00:00-05:00,AAPL,231.0748831620974,231.2441159203825,227.45127273918456,228.94451904296875,68488300,0.0,0.0
2025-01-21 00:00:00-05:00,AAPL,222.99146586562136,223.40957304130882,218.39227174297113,221.63758850097656,98070400,0.0,0.0
2025-01-22 00:00:00-05:00,AAPL,218.80041619812283,223.1109227348787,218.80041619812283,222.82223510742188,64126500,0.0,0.0
2025-01-23 00:00:00-05:00,AAPL,223.72813912330528,226.00782197454978,221.29912251598503,222.6529998779297,60234800,0.0,0.0
2025-01-24 00:00:00-05:00,AAPL,223.76795755359672,224.61413662079448,220.4131353788753,221.77696228027344,54697900,0.0,0.0
2025-01-27 00:00:00-05:00,AAPL,223.01138591977585,231.10477141655377,222.9715575076631,228.82508850097656,94863400,0.0,0.0
2025-01-28 00:00:00-05:00,AAPL,229.81061530558512,239.10855876935992,229.7707868971689,237.18724060058594,75707600,0.0,0.0
2025-01-29 00:00:00-05:00,AAPL,233.06589003597526,238.78005164957875,232.9563846938824,238.2823028564453,45486100,0.0,0.0
2025-01-30 00:00:00-05:00,AAPL,237.59540286874542,239.70585285329432,236.14198492507634,236.520263671875,55658300,0.0,0.0
2025-01-31 00:00:00-05:00,AAPL,246.0770438113447,246.0770438113447,232.38895238779278,234.9374237060547,100959800,0.0,0.0
2025-02-03 00:00:00-05:00,AAPL,228.95449458875606,230.78620649590428,224.6838014511222,226.9833984375,73063300,0.0,0.0
2025-02-04 00:00:00-05:00,AAPL,226.2268315478868,232.08036234711574,225.62952690670866,231.75184631347656,45067300,0.0,0.0
2025-02-05 00:00:00-05:00,AAPL,227.50106167329415,231.62242106375825,227.24223776986636,231.42332458496094,39620300,0.0,0.0
2025-02-06 00:00:00-05:00,AAPL,230.24864925075528,232.74735812237688,229.3925206475463,232.1699676513672,29925300,0.0,0.0
2025-02-07 00:00:00-05:00,AAPL,231.55275755143822,232.946448173879,226.236788599926,226.60513305664062,39707200,0.0,0.0
2025-02-10 00:00:00-05:00,AAPL,228.7876615470872,229.80417456619486,226.42572786906877,226.8741912841797,33115600,0.25,0.0
2025-02-11 00:00:00-05:00,AAPL,227.4223198813819,234.42836130351915,227.35256634016287,231.82725524902344,53718400,0.0,0.0
2025-02-12 00:00:00-05:00,AAPL,230.41209906543347,236.15247950770552,229.89386689621963,236.06277465820312,45243300,0.0,0.0
2025-02-13 00:00:00-05:00,AAPL,236.10264318513748,241.514131106333,234.7672133917818,240.70689392089844,53614100,0.0,0.0
2025-02-14 00:00:00-05:00,AAPL,240.4278591482801,244.71320848741047,240.16875066053348,243.76644897460938,40896200,0.0,0.0
2025-02-18 00:00:00-05:00,AAPL,243.31796980618805,244.34445851454996,241.01584434943877,243.6368865966797,48822500,0.0,0.0
2025-02-19 00:00:00-05:00,AAPL,243.8262313730556,245.17162160901916,242.33134319523683,244.03550720214844,32204200,0.0,0.0
2025-02-20 00:00:00-05:00,AAPL,244.1052669318995,245.9389927126525,243.45747295470235,244.9922332763672,32316900,0.0,0.0
2025-02-21 00:00:00-05:00,AAPL,245.11182656230832,247.84249441981407,244.38431857946645,244.71319580078125,53197400,0.0,0.0
2025-02-24 00:00:00-05:00,AAPL,244.0953010258401,248.01191597096326,243.58704451830639,246.25791931152344,51326400,0.0,0.0
2025-02-25 00:00:00-05:00,AAPL,247.15485528022737,249.14803959700342,244.0753891604379,246.1981201171875,48013300,0.0,0.0
2025-02-26 00:00:00-05:00,AAPL,243.49736566903925,244.14514449402503,238.3150894487839,239.5408935546875,44433600,0.0,0.0
2025-02-27 00:00:00-05:00,AAPL,238.5941277716784,241.6337368385667,236.25213016109495,236.49131774902344,41153600,0.0,0.0
2025-02-28 00:00:00-05:00,AAPL,236.14250368420718,241.26498665715278,229.41550676334808,241.01583862304688,56833400,0.0,0.0
2025-03-03 00:00:00-05:00,AAPL,240.96600727263495,243.1983791446907,235.30537120652147,237.2188262939453,47184000,0.0,0.0
2025-03-04 00:00:00-05:00,AAPL,236.89992456399492,239.25188262538288,233.88023638606123,235.1259765625,53798100,0.0,0.0
2025-03-05 00:00:00-05:00,AAPL,234.61771347352882,235.7438674276595,228.44880585950324,234.93663024902344,47227600,0.0,0.0
2025-03-06 00:00:00-05:00,AAPL,233.64106399817908,237.04940729600818,232.3654272740836,234.5280303955078,45170400,0.0,0.0
2025-03-07 00:00:00-05:00,AAPL,234.30878315837532,240.54744460053885,233.95996981993864,238.2552947998047,46273600,0.0,0.0
2025-03-10 00:00:00-04:00,AAPL,234.73730306532093,235.35520052510583,223.45588808739058,226.70477294921875,72071200,0.0,0.0
2025-03-11 00:00:00-04:00,AAPL,223.04728218644934,225.0703629938446,216.7089556312574,220.08740234375,76137400,0.0,0.0
2025-03-12 00:00:00-04:00,AAPL,219.38980505207962,220.99431909322652,214.17763213362198,216.24057006835938,62547500,0.0,0.0
2025-03-13 00:00:00-04:00,AAPL,215.2140760046737,216.1010424274323,207.7097381833997,208.96543884277344,61368300,0.0,0.0
2025-03-14 00:00:00-04:00,AAPL,210.53007941159925,213.22087501834247,208.86577244295887,212.762451171875,60107600,0.0,0.0
2025-03-17 00:00:00-04:00,AAPL,212.58308562424435,214.4865804284824,209.25447123387838,213.27073669433594,48073400,0.0,0.0
2025-03-18 00:00:00-04:00,AAPL,213.43018643369246,214.4168029665515,210.76928711901598,211.96519470214844,42432400,0.0,0.0
2025-03-19 00:00:00-04:00,AAPL,213.4899719913265,218.01449366985423,213.02157246340184,214.50650024414062,54385400,0.0,0.0
2025-03-20 00:00:00-04:00,AAPL,213.2607508466693,216.74882322763474,211.4967785561088,213.37037658691406,48862900,0.0,0.0
2025-03-21 00:00:00-04:00,AAPL,210.83902892918795,218.09421843072647,210.55998434888178,217.5261688232422,94127800,0.0,0.0
2025-03-24 00:00:00-04:00,AAPL,220.24688262166092,220.72524263370704,217.83513125215714,219.97779846191406,44299500,0.0,0.0
2025-03-25 00:00:00-04:00,AAPL,220.01766257627696,223.33631640181736,219.33001153042758,222.9875030517578,34493600,0.0,0.0
2025-03-26 00:00:00-04:00,AAPL,222.7483031053444,224.25316696482244,219.71866969932233,220.77505493164062,34466100,0.0,0.0
2025-03-27 00:00:00-04:00,AAPL,220.63553483035878,224.22327264250706,219.80836152348044,223.087158203125,37094800,0.0,0.0
2025-03-28 00:00:00-04:00,AAPL,220.91456609374504,223.04727255158852,216.93815819229235,217.15740966796875,39818600,0.0,0.0
2025-03-31 00:00:00-04:00,AAPL,216.27045427307317,224.8511131847691,215.49311362240712,221.37301635742188,65299300,0.0,0.0
2025-04-01 00:00:00-04:00,AAPL,219.06091135294477,222.91771798921508,218.15400887457568,222.4293975830078,36412700,0.0,0.0
2025-04-02 00:00:00-04:00,AAPL,220.56578026164416,224.4225869866718,220.2667995775576,223.12701416015625,35905900,0.0,0.0
2025-04-03 00:00:00-04:00,AAPL,204.83954098981803,206.78290782089874,200.56416741637668,202.49755859375,103419000,0.0,0.0
2025-04-04 00:00:00-04:00,AAPL,193.2292544699453,199.19884701911502,186.70157274086588,187.738037109375,125910900,0.0,0.0
2025-04-07 00:00:00-04:00,AAPL,176.59612158290105,193.48835506739644,174.02491207450518,180.84161376953125,160466300,0.0,0.0
2025-04-08 00:00:00-04:00,AAPL,186.0637635998773,189.69135865616965,168.63337548243626,171.83242797851562,120859500,0.0,0.0
2025-04-09 00:00:00-04:00,AAPL,171.3640110222038,199.926344669284,171.30421792842867,198.17234802246094,184395900,0.0,0.0
2025-04-10 00:00:00-04:00,AAPL,188.42566697985896,194.1161990933285,182.37634591183127,189.77105712890625,121880000,0.0,0.0
2025-04-11 00:00:00-04:00,AAPL,185.46580802047046,198.85999394662434,185.42593581806156,197.4747314453125,87435900,0.0,0.0
2025-04-14 00:00:00-04:00,AAPL,210.71943358737073,212.21432171985006,200.4744681359889,201.829833984375,101352900,0.0,0.0
2025-04-15 00:00:00-04:00,AAPL,201.1720967653651,202.81646776904176,199.11911932089467,201.45114135742188,51343900,0.0,0.0
2025-04-16 00:00:00-04:00,AAPL,197.68401406478426,200.01603598224625,191.71442177543545,193.6079559326172,59732400,0.0,0.0
2025-04-17 00:00:00-04:00,AAPL,196.5279673080365,198.15241736523095,193.75744237056688,196.3087158203125,52164700,0.0,0.0
2025-04-21 00:00:00-04:00,AAPL,192.61134997705832,193.13954254760668,189.16313478921086,192.50172424316406,46742500,0.0,0.0
2025-04-22 00:00:00-04:00,AAPL,195.45165216386687,200.9030125684292,195.3021694205859,199.059326171875,52976400,0.0,0.0
2025-04-23 00:00:00-04:00,AAPL,205.29797863560773,207.29116289420588,202.10888686320854,203.9027557373047,52929200,0.0,0.0
2025-04-24 00:00:00-04:00,AAPL,204.1917605029567,208.11833592046503,202.248408894664,207.65989685058594,47311000,0.0,0.0
2025-04-25 00:00:00-04:00,AAPL,205.66670113907415,209.03518721035243,205.49728231156092,208.56678771972656,38222300,0.0,0.0
2025-04-28 00:00:00-04:00,AAPL,209.28436685718972,210.77925519188395,206.75302930142868,209.42388916015625,38743100,0.0,0.0
2025-04-29 00:00:00-04:00,AAPL,207.978817902887,211.51672307140856,207.6599011161091,210.490234375,36827600,0.0,0.0
2025-04-30 00:00:00-04:00,AAPL,208.58674127234366,212.8521544830753,205.96569903614,211.7758331298828,52286500,0.0,0.0
2025-05-01 00:00:00-04:00,AAPL,208.3674918385056,213.82881264887993,208.18809734114114,212.59304809570312,57365700,0.0,0.0
2025-05-02 00:00:00-04:00,AAPL,205.38767599056177,206.28461806468735,201.4710760745947,204.65020751953125,101010600,0.0,0.0
2025-05-05 00:00:00-04:00,AAPL,202.40787903175757,203.4044712176219,197.5345438511527,198.21221923828125,69018500,0.0,0.0
2025-05-06 00:00:00-04:00,AAPL,197.53454585917262,199.96621804369693,196.34859871285207,197.83351135253906,51216500,0.0,0.0
2025-05-07 00:00:00-04:00,AAPL,198.49125449640593,198.7603386318323,192.59143085844198,195.58120727539062,68536700,0.0,0.0
2025-05-08 00:00:00-04:00,AAPL,197.04619801698016,199.3682595147921,194.0165494128041,196.81698608398438,50478900,0.0,0.0
2025-05-09 00:00:00-04:00,AAPL,198.32183886048443,199.85658408831688,196.86680762308345,197.8534393310547,36453900,0.0,0.0
2025-05-12 00:00:00-04:00,AAPL,210.52675192915717,210.82612467262763,206.31561695740214,210.3471221923828,63775800,0.26,0.0
2025-05-13 00:00:00-04:00,AAPL,209.98788789546765,212.95164926547025,208.56089957562318,212.48263549804688,51909300,0.0,0.0
2025-05-14 00:00:00-04:00,AAPL,211.98369190366654,213.49052924285678,210.1375877621875,211.8839111328125,49325800,0.0,0.0
2025-05-15 00:00:00-04:00,AAPL,210.506803034962,212.51258988469863,209.0997617101353,211.00575256347656,45029500,0.0,0.0
2025-05-16 00:00:00-04:00,AAPL,211.9138418912236,212.12340739052024,209.3292870180407,210.81614685058594,54737900,0.0,0.0
2025-05-19 00:00:00-04:00,AAPL,207.47318710280226,209.0398806327114,203.83084657536088,208.3413543701172,46140500,0.0,0.0
2025-05-20 00:00:00-04:00,AAPL,207.23369558110693,208.03201787298204,204.5992426766309,206.42539978027344,42496600,0.0,0.0
2025-05-21 00:00:00-04:00,AAPL,204.7389515122616,206.6050179110669,200.2883301620853,201.66542053222656,59211800,0.0,0.0
2025-05-22 00:00:00-04:00,AAPL,200.28832240028711,202.32402973584547,199.28043462788855,200.93695068359375,46742400,0.0,0.0
2025-05-23 00:00:00-04:00,AAPL,193.2630967266574,197.28462846236872,193.05354646446796,194.8597412109375,78432900,0.0,0.0
2025-05-27 00:00:00-04:00,AAPL,197.88337691051132,200.31825293342968,197.01519441683536,199.78936767578125,56288500,0.0,0.0
2025-05-28 00:00:00-04:00,AAPL,200.16857290124128,202.3040763244224,199.48002009942556,199.99893188476562,45339700,0.0,0.0
2025-05-29 00:00:00-04:00,AAPL,203.15228556391767,203.38179807643976,198.09293019267844,199.5299072265625,51396800,0.0,0.0
2025-05-30 00:00:00-04:00,AAPL,198.95112277889336,201.53569281345096,196.36656797106642,200.4280242919922,70819900,0.0,0.0
2025-06-02 00:00:00-04:00,AAPL,199.85921507319503,201.70533435611304,199.69954757512772,201.27622985839844,35423300,0.0,0.0
2025-06-03 00:00:00-04:00,AAPL,200.92697696252267,203.34189080211323,200.53779694760377,202.8429412841797,46381600,0.0,0.0
2025-06-04 00:00:00-04:00,AAPL,202.4836823743862,205.80668775064265,201.67538665008354,202.3938751220703,43604000,0.0,0.0
2025-06-05 00:00:00-04:00,AAPL,203.07244608657666,204.3198198340372,199.72947835269025,200.20848083496094,55126100,0.0,0.0
2025-06-06 00:00:00-04:00,AAPL,202.57349663849442,205.26782088834017,201.62549563553227,203.49156188964844,46607700,0.0,0.0
2025-06-09 00:00:00-04:00,AAPL,203.96057412654167,205.56719211084615,199.59976040917107,201.02674865722656,72862600,0.0,0.0
2025-06-10 00:00:00-04:00,AAPL,200.17855851367187,203.92068000712237,200.14862275986277,202.24420166015625,54672600,0.0,0.0
2025-06-11 00:00:00-04:00,AAPL,203.0724503091444,204.07034932786254,197.99314795828434,198.36236572265625,60989900,0.0,0.0
2025-06-12 00:00:00-04:00,AAPL,198.66173587371065,199.26046614106752,196.94534836583952,198.78147888183594,43904600,0.0,0.0
2025-06-13 00:00:00-04:00,AAPL,199.3103695725812,199.9490243445518,195.2888376882346,196.03726196289062,51447300,0.0,0.0
2025-06-16 00:00:00-04:00,AAPL,196.8854859861783,198.27256505925683,196.1470352061455,198.0031280517578,43020700,0.0,0.0
2025-06-17 00:00:00-04:00,AAPL,196.78567812068002,197.97318035709665,194.79986887227625,195.2289581298828,38856200,0.0,0.0
2025-06-18 00:00:00-04:00,AAPL,195.52833742048526,197.15491770400297,194.66017014117494,196.1669921875,45394700,0.0,0.0
2025-06-20 00:00:00-04:00,AAPL,197.82351706190548,201.27623931614946,196.44641147314488,200.5777130126953,96813500,0.0,0.0
2025-06-23 00:00:00-04:00,AAPL,201.20637663769034,201.87496712850407,198.54198818263384,201.07664489746094,55814300,0.0,0.0
2025-06-24 00:00:00-04:00,AAPL,202.16436301176623,203.0125832870988,199.77938491343542,199.87918090820312,54064000,0.0,0.0
2025-06-25 00:00:00-04:00,AAPL,201.02675088646447,203.24208788881052,200.19849288768373,201.1365203857422,39525700,0.0,0.0
2025-06-26 00:00:00-04:00,AAPL,201.00680230384165,202.2142668779585,199.04095514509618,200.5777130126953,50799100,0.0,0.0
2025-06-27 00:00:00-04:00,AAPL,201.46584280819525,202.79305039965564,199.57981417332658,200.6575469970703,73188600,0.0,0.0
2025-06-30 00:00:00-04:00,AAPL,201.58557286233471,206.95427439094752,198.84135059390303,204.7389373779297,91912800,0.0,0.0
2025-07-01 00:00:00-04:00,AAPL,206.23578409144605,209.74839282792448,205.70689884063935,207.3833770751953,78788900,0.0,0.0
2025-07-02 00:00:00-04:00,AAPL,208.47108532398713,212.8917706186518,207.7026988246806,211.99366760253906,67941800,0.0,0.0
2025-07-03 00:00:00-04:00,AAPL,211.70426588787655,214.1990133776075,211.3649838836884,213.10133361816406,34955800,0.0,0.0
2025-07-07 00:00:00-04:00,AAPL,212.23315593085263,215.77570049162512,208.36131809352125,209.50889587402344,50229000,0.0,0.0
2025-07-08 00:00:00-04:00,AAPL,209.658593847986,210.98578616820197,208.01205130024096,209.5687713623047,42848900,0.0,0.0
2025-07-09 00:00:00-04:00,AAPL,209.0897778625777,210.8859991217609,206.78463359109693,210.69639587402344,48749400,0.0,0.0
2025-07-10 00:00:00-04:00,AAPL,210.06772774811225,213.03148920420767,209.58874045798783,211.9637451171875,44443600,0.0,0.0
2025-07-11 00:00:00-04:00,AAPL,210.12759762046792,211.68431760849728,209.41908263784933,210.7163543701172,39765800,0.0,0.0
2025-07-14 00:00:00-04:00,AAPL,209.48893166698292,210.46688365912564,207.10395364435493,208.1816864013672,38840100,0.0,0.0
2025-07-15 00:00:00-04:00,AAPL,208.7804390594974,211.44482767792792,208.48106630115817,208.67066955566406,42296300,0.0,0.0
2025-07-16 00:00:00-04:00,AAPL,209.85816533566302,211.9537441254909,208.20164932080104,209.7184600830078,47490500,0.0,0.0
2025-07-17 00:00:00-04:00,AAPL,210.12759810142074,211.3550095983717,209.14964612579556,209.57875061035156,48068100,0.0,0.0
2025-07-18 00:00:00-04:00,AAPL,210.42696659875526,211.34503189230253,209.25942654413325,210.73631286621094,48974600,0.0,0.0
2025-07-21 00:00:00-04:00,AAPL,211.65439331220318,215.32665448510335,211.18537954340883,212.03358459472656,51377400,0.0,0.0
2025-07-22 00:00:00-04:00,AAPL,212.69219192810166,214.49838667908332,211.78410018506472,213.9495391845703,46404100,0.0,0.0
2025-07-23 00:00:00-04:00,AAPL,214.54829351654996,214.69797228179937,211.9637386583707,213.7000732421875,46989300,0.0,0.0
2025-07-24 00:00:00-04:00,AAPL,213.45060308663847,215.23685093304425,213.08138530657155,213.31089782714844,46022600,0.0,0.0
2025-07-25 00:00:00-04:00,AAPL,214.24891808809048,214.7877920897316,212.95164630742312,213.43064880371094,40268800,0.0,0.0
2025-07-28 00:00:00-04:00,AAPL,213.5803337758995,214.39861831079742,212.61237047326716,213.6002960205078,37858000,0.0,0.0
2025-07-29 00:00:00-04:00,AAPL,213.73000061776605,214.3586818606333,210.37707459375494,210.8261260986328,51411700,0.0,0.0
2025-07-30 00:00:00-04:00,AAPL,211.454797150492,211.94377315400357,207.28358653790625,208.6107940673828,45512500,0.0,0.0
2025-07-31 00:00:00-04:00,AAPL,208.0519764228089,209.39913099136336,206.72476887181696,207.1339111328125,80698400,0.0,0.0
2025-08-01 00:00:00-04:00,AAPL,210.4269561886582,213.13126916468397,201.07664747870345,201.95480346679688,104434500,0.0,0.0
2025-08-04 00:00:00-04:00,AAPL,204.0803265791815,207.44325668811337,201.25627047720934,202.9227752685547,75109300,0.0,0.0
2025-08-05 00:00:00-04:00,AAPL,202.97265486934364,204.90858140720596,201.73526982787092,202.49366760253906,44155100,0.0,0.0
2025-08-06 00:00:00-04:00,AAPL,205.1979708684584,214.9274858636443,205.15804638253505,212.8019561767578,108483100,0.0,0.0
2025-08-07 00:00:00-04:00,AAPL,218.42014073215765,220.38600300495352,216.12496995802366,219.56771850585938,90224800,0.0,0.0
2025-08-08 00:00:00-04:00,AAPL,220.36603010589778,230.51466074526758,218.78934791515115,228.86813354492188,113854000,0.0,0.0
2025-08-11 00:00:00-04:00,AAPL,227.6992650180531,229.33767612130436,224.54232171734583,226.95997619628906,61806100,0.26,0.0
2025-08-12 00:00:00-04:00,AAPL,227.78917070894937,230.57647717809445,226.8500938879156,229.42758178710938,55626200,0.0,0.0
2025-08-13 00:00:00-04:00,AAPL,230.8462285986664,234.77241529044048,230.2068337695816,233.10403442382812,69878500,0.0,0.0
2025-08-14 00:00:00-04:00,AAPL,233.83332460758467,234.89229562265464,230.6264418350812,232.5545654296875,51916300,0.0,0.0
2025-08-15 00:00:00-04:00,AAPL,233.77337703316005,234.0531046408583,229.11788646444978,231.36570739746094,56038700,0.0,0.0
2025-08-18 00:00:00-04:00,AAPL,231.47561022214762,232.89423321308522,229.88715369469057,230.66639709472656,37476200,0.0,0.0
2025-08-19 00:00:00-04:00,AAPL,231.05601964615855,232.64447617946885,229.1278960385577,230.3367156982422,39402600,0.0,0.0
2025-08-20 00:00:00-04:00,AAPL,229.75726351111018,230.24679444121838,225.55134937034353,225.79110717773438,42263900,0.0,0.0
2025-08-21 00:00:00-04:00,AAPL,226.05087353353895,226.30063142153253,223.56327948127884,224.68218994140625,30621200,0.0,0.0
2025-08-22 00:00:00-04:00,AAPL,225.95095699429655,228.8681272027074,225.1916985271248,227.53941345214844,42477800,0.0,0.0
2025-08-25 00:00:00-04:00,AAPL,226.26065308481304,229.07792927219558,226.01089520624416,226.94000244140625,30983100,0.0,0.0
2025-08-26 00:00:00-04:00,AAPL,226.65028173376106,229.26775474756235,224.4724002828088,229.08792114257812,54575100,0.0,0.0
2025-08-27 00:00:00-04:00,AAPL,228.38860049855515,230.676376013076,228.03893336267103,230.26678466796875,31259500,0.0,0.0
2025-08-28 00:00:00-04:00,AAPL,230.59647266873003,233.18396075811214,229.11789497993007,232.33477783203125,38074700,0.0,0.0
2025-08-29 00:00:00-04:00,AAPL,232.28481317583598,233.15398096397084,231.145917853049,231.91517639160156,39418400,0.0,0.0
2025-09-02 00:00:00-04:00,AAPL,229.02798202980685,230.62643860177437,226.75019132336067,229.49752807617188,44075600,0.0,0.0
2025-09-03 00:00:00-04:00,AAPL,236.98028515930878,238.6186963224971,234.133039090421,238.2390594482422,66427800,0.0,0.0
2025-09-04 00:00:00-04:00,AAPL,238.21906152531412,239.66765417218173,236.51072617258424,239.5477752685547,47549400,0.0,0.0
2025-09-05 00:00:00-04:00,AAPL,239.76756781945676,241.08629675958926,238.25903569310344,239.45787048339844,54870400,0.0,0.0
2025-09-08 00:00:00-04:00,AAPL,239.06825064349684,239.91741830634814,236.11111057683257,237.64962768554688,48999500,0.0,0.0
2025-09-09 00:00:00-04:00,AAPL,236.77047435136637,238.5487492683241,233.13400016518182,234.123046875,66313900,0.0,0.0
2025-09-10 00:00:00-04:00,AAPL,231.96513778704139,232.19491077497392,225.73117543382176,226.5703582763672,83440800,0.0,0.0
2025-09-11 00:00:00-04:00,AAPL,226.66027725307507,230.22681187017153,226.43048902665416,229.80722045898438,50208600,0.0,0.0
